Method,Robots,Tasks,Candidates,Score,Task Normalized Score,Score Density,Length
rank_assignments_range,50,25,10,23.594976384450067,0.9437990553780027,0.018875981107560055,40.3
cbba_task_allocation,50,25,,23.594976384450067,0.9437990553780027,0.018875981107560055,736.2
ssia_task_allocation,50,25,,23.59497638445007,0.9437990553780028,0.018875981107560058,111.4
ilp_task_allocation,50,25,,23.594976384450067,0.9437990553780027,0.018875981107560055,46121.6
jv_task_allocation,50,25,,23.594976384450067,0.9437990553780027,0.018875981107560055,70.3
rank_assignments_borda,50,25,10,22.980916313247143,0.9192366525298857,0.018384733050597714,414.8
rank_assignments_approval,50,25,10,23.25642651732878,0.9302570606931512,0.018605141213863023,315.7
rank_assignments_majority_judgment,50,25,10,22.94411977645061,0.9177647910580243,0.018355295821160487,133.4
rank_assignments_cumulative_voting,50,25,10,23.559147605764146,0.9423659042305659,0.018847318084611316,485.0
rank_assignments_condorcet_method,50,25,10,23.572753047941017,0.9429101219176407,0.018858202438352813,2783.0
rank_assignments_range,50,25,10,23.572753047941017,0.9429101219176407,0.018858202438352813,40.1
cbba_task_allocation,50,25,,23.572753047941017,0.9429101219176407,0.018858202438352813,1086.5
ssia_task_allocation,50,25,,23.572753047941017,0.9429101219176407,0.018858202438352813,113.9
ilp_task_allocation,50,25,,23.572753047941017,0.9429101219176407,0.018858202438352813,46878.3
jv_task_allocation,50,25,,23.572753047941013,0.9429101219176406,0.01885820243835281,70.4
rank_assignments_borda,50,25,25,22.660689104298125,0.906427564171925,0.0181285512834385,962.5
rank_assignments_approval,50,25,25,22.612760842084146,0.9045104336833658,0.018090208673667316,752.9
rank_assignments_majority_judgment,50,25,25,22.579056451236905,0.9031622580494763,0.018063245160989526,283.5
rank_assignments_cumulative_voting,50,25,25,22.721913594094044,0.9088765437637618,0.018177530875275235,1112.9
rank_assignments_condorcet_method,50,25,25,23.044733631199794,0.9217893452479917,0.018435786904959835,18081.2
rank_assignments_range,50,25,25,23.071944515553536,0.9228777806221414,0.01845755561244283,91.5
cbba_task_allocation,50,25,,23.071944515553547,0.9228777806221419,0.018457555612442837,980.0
ssia_task_allocation,50,25,,22.88177753967228,0.9152711015868913,0.018305422031737826,116.8
ilp_task_allocation,50,25,,23.071944515553536,0.9228777806221414,0.01845755561244283,62018.2
jv_task_allocation,50,25,,23.071944515553547,0.9228777806221419,0.018457555612442837,70.4
rank_assignments_borda,50,25,25,23.049861139334826,0.921994445573393,0.01843988891146786,973.5
rank_assignments_approval,50,25,25,23.294759098518497,0.9317903639407399,0.0186358072788148,768.4
rank_assignments_majority_judgment,50,25,25,23.029762190664446,0.9211904876265778,0.018423809752531557,288.6
rank_assignments_cumulative_voting,50,25,25,23.328772703960674,0.9331509081584269,0.018663018163168538,1327.0
rank_assignments_condorcet_method,50,25,25,23.321969982872236,0.9328787993148895,0.01865757598629779,18428.7
rank_assignments_range,50,25,25,23.600881547498087,0.9440352618999235,0.01888070523799847,91.6
cbba_task_allocation,50,25,,23.60088154749808,0.9440352618999232,0.018880705237998462,726.8
ssia_task_allocation,50,25,,23.600881547498084,0.9440352618999234,0.018880705237998466,111.9
ilp_task_allocation,50,25,,23.600881547498084,0.9440352618999234,0.018880705237998466,65482.2
jv_task_allocation,50,25,,23.600881547498076,0.944035261899923,0.018880705237998462,66.7
rank_assignments_borda,50,25,25,19.213688749778978,0.8733494886263172,0.015370950999823182,985.3
rank_assignments_approval,50,25,25,19.610967661343604,0.8914076209701638,0.015688774129074882,775.2
rank_assignments_majority_judgment,50,25,25,19.474913239574892,0.885223329071586,0.015579930591659914,288.5
rank_assignments_cumulative_voting,50,25,25,19.393960858622517,0.8815436753919326,0.015515168686898013,1110.7
rank_assignments_condorcet_method,50,25,25,19.81504929399667,0.9006840588180304,0.015852039435197335,18031.1
rank_assignments_range,50,25,25,20.022532287193947,0.9101151039633613,0.01601802582975516,90.1
cbba_task_allocation,50,25,,20.022532287193943,0.910115103963361,0.016018025829755155,1090.0
ssia_task_allocation,50,25,,19.8905594980783,0.9041163408217409,0.01591244759846264,111.7
ilp_task_allocation,50,25,,20.022532287193947,0.9101151039633613,0.01601802582975516,42697.7
jv_task_allocation,50,25,,20.02253228719394,0.9101151039633609,0.01601802582975515,68.4
rank_assignments_borda,50,25,25,23.1886984924579,0.927547939698316,0.01855095879396632,959.0
rank_assignments_approval,50,25,25,23.01182774415858,0.9204731097663432,0.018409462195326864,768.9
rank_assignments_majority_judgment,50,25,25,23.27033114551912,0.9308132458207647,0.018616264916415295,340.6
rank_assignments_cumulative_voting,50,25,25,22.88968797916167,0.9155875191664669,0.01831175038332934,1120.3
rank_assignments_condorcet_method,50,25,25,23.256725703342248,0.93026902813369,0.018605380562673798,18460.8
rank_assignments_range,50,25,25,23.324443699631672,0.9329777479852669,0.018659554959705338,89.3
cbba_task_allocation,50,25,,23.324443699631676,0.932977747985267,0.01865955495970534,945.3
ssia_task_allocation,50,25,,23.324443699631676,0.932977747985267,0.01865955495970534,113.0
ilp_task_allocation,50,25,,23.32444369963167,0.9329777479852668,0.018659554959705334,41717.5
jv_task_allocation,50,25,,23.324443699631672,0.9329777479852669,0.018659554959705338,66.5
rank_assignments_borda,50,25,25,22.69377532986556,0.9077510131946224,0.018155020263892447,966.8
rank_assignments_approval,50,25,25,22.83941540407706,0.9135766161630824,0.018271532323261647,760.9
rank_assignments_majority_judgment,50,25,25,22.891054241430187,0.9156421696572075,0.018312843393144148,279.2
rank_assignments_cumulative_voting,50,25,25,22.94145622040359,0.9176582488161437,0.01835316497632287,1129.8
rank_assignments_condorcet_method,50,25,25,23.20676234285257,0.9282704937141029,0.018565409874282058,18470.8
rank_assignments_range,50,25,25,23.22036778502944,0.9288147114011776,0.01857629422802355,90.4
cbba_task_allocation,50,25,,23.220367785029442,0.9288147114011777,0.018576294228023555,1068.5
ssia_task_allocation,50,25,,23.220367785029445,0.9288147114011778,0.018576294228023555,111.9
ilp_task_allocation,50,25,,23.220367785029442,0.9288147114011777,0.018576294228023555,43614.1
jv_task_allocation,50,25,,23.220367785029442,0.9288147114011777,0.018576294228023555,66.3
rank_assignments_borda,50,25,50,22.09487627457552,0.8837950509830208,0.017675901019660416,1937.4
rank_assignments_approval,50,25,50,22.274839168824133,0.8909935667529654,0.017819871335059308,1492.7
rank_assignments_majority_judgment,50,25,50,22.203410597395553,0.8881364238958221,0.01776272847791644,527.8
rank_assignments_cumulative_voting,50,25,50,22.28875382559593,0.8915501530238372,0.017831003060476743,2218.3
rank_assignments_condorcet_method,50,25,50,22.257832366103038,0.8903132946441216,0.01780626589288243,74676.5
rank_assignments_range,50,25,50,22.53334257018467,0.9013337028073868,0.018026674056147735,180.5
cbba_task_allocation,50,25,,22.519737128007808,0.9007894851203123,0.018015789702406245,1198.0
ssia_task_allocation,50,25,,22.343175594303414,0.8937270237721365,0.01787454047544273,143.9
ilp_task_allocation,50,25,,22.533342570184676,0.901333702807387,0.018026674056147742,47522.8
jv_task_allocation,50,25,,22.533342570184676,0.901333702807387,0.018026674056147742,69.4
rank_assignments_borda,50,25,50,22.56568861606456,0.9026275446425823,0.018052550892851647,1904.4
rank_assignments_approval,50,25,50,22.34460018069041,0.8937840072276164,0.017875680144552326,1514.2
rank_assignments_majority_judgment,50,25,50,22.575583483102285,0.9030233393240914,0.01806046678648183,517.6
rank_assignments_cumulative_voting,50,25,50,22.796671918476434,0.9118668767390574,0.01823733753478115,2364.0
rank_assignments_condorcet_method,50,25,50,22.960246439193813,0.9184098575677525,0.01836819715135505,76168.3
rank_assignments_range,50,25,50,23.11299844908868,0.9245199379635471,0.018490398759270943,182.1
cbba_task_allocation,50,25,,23.112998449088675,0.924519937963547,0.01849039875927094,665.2
ssia_task_allocation,50,25,,23.112998449088675,0.924519937963547,0.01849039875927094,119.2
ilp_task_allocation,50,25,,23.11299844908868,0.9245199379635471,0.018490398759270943,46782.9
jv_task_allocation,50,25,,23.11299844908867,0.9245199379635468,0.018490398759270936,64.5
rank_assignments_borda,50,25,50,22.500588079535444,0.9000235231814178,0.018000470463628356,1919.3
rank_assignments_approval,50,25,50,22.626129205076573,0.9050451682030629,0.01810090336406126,1515.7
rank_assignments_majority_judgment,50,25,50,22.514193521712322,0.9005677408684929,0.018011354817369856,599.9
rank_assignments_cumulative_voting,50,25,50,22.55500984824293,0.9022003939297172,0.018044007878594344,2197.9
rank_assignments_condorcet_method,50,25,50,22.813204035008543,0.9125281614003417,0.018250563228006833,73880.9
rank_assignments_range,50,25,50,22.94245573568882,0.9176982294275529,0.018353964588551056,239.0
cbba_task_allocation,50,25,,22.94245573568882,0.9176982294275529,0.018353964588551056,1023.5
ssia_task_allocation,50,25,,22.94245573568882,0.9176982294275529,0.018353964588551056,118.0
ilp_task_allocation,50,25,,22.942455735688817,0.9176982294275526,0.018353964588551056,47771.5
jv_task_allocation,50,25,,22.94245573568882,0.9176982294275529,0.018353964588551056,69.8
rank_assignments_borda,50,25,50,22.585267046169303,0.9034106818467721,0.01806821363693544,1967.9
rank_assignments_approval,50,25,50,22.592688196447593,0.9037075278579038,0.018074150557158074,1500.2
rank_assignments_majority_judgment,50,25,50,22.13999802947172,0.8855999211788688,0.017711998423577374,508.3
rank_assignments_cumulative_voting,50,25,50,22.149892896509442,0.8859957158603777,0.017719914317207555,2193.2
rank_assignments_condorcet_method,50,25,50,23.02713470232267,0.9210853880929067,0.018421707761858135,74036.1
rank_assignments_range,50,25,50,23.135359810547783,0.9254143924219114,0.018508287848438228,181.5
cbba_task_allocation,50,25,,23.13535981054778,0.9254143924219111,0.018508287848438224,1250.4
ssia_task_allocation,50,25,,23.091451338067877,0.9236580535227151,0.0184731610704543,117.5
ilp_task_allocation,50,25,,23.135359810547776,0.925414392421911,0.01850828784843822,44070.7
jv_task_allocation,50,25,,23.135359810547776,0.925414392421911,0.01850828784843822,70.7
rank_assignments_borda,50,25,50,22.935302014249384,0.9174120805699754,0.01834824161139951,2298.4
rank_assignments_approval,50,25,50,22.962822113198055,0.9185128845279222,0.018370257690558445,1511.7
rank_assignments_majority_judgment,50,25,50,22.806359528164037,0.9122543811265615,0.01824508762253123,502.1
rank_assignments_cumulative_voting,50,25,50,22.659791810167746,0.9063916724067098,0.018127833448134196,2257.8
rank_assignments_condorcet_method,50,25,50,23.20772007238173,0.9283088028952692,0.018566176057905382,75397.8
rank_assignments_range,50,25,50,23.37407752445347,0.9349631009781387,0.018699262019562776,178.2
cbba_task_allocation,50,25,,23.374077524453465,0.9349631009781386,0.018699262019562773,1223.3
ssia_task_allocation,50,25,,23.37407752445347,0.9349631009781387,0.018699262019562776,148.8
ilp_task_allocation,50,25,,23.37407752445347,0.9349631009781387,0.018699262019562776,55101.0
jv_task_allocation,50,25,,23.37407752445346,0.9349631009781385,0.01869926201956277,63.4
rank_assignments_borda,50,25,100,22.705220052588476,0.908208802103539,0.01816417604207078,3895.5
rank_assignments_approval,50,25,100,22.575968351908205,0.9030387340763282,0.018060774681526563,3028.1
rank_assignments_majority_judgment,50,25,100,22.099777875717724,0.883991115028709,0.017679822300574178,985.6
rank_assignments_cumulative_voting,50,25,100,22.50794114102385,0.900317645640954,0.01800635291281908,4493.3
rank_assignments_condorcet_method,50,25,100,22.583080287591564,0.9033232115036626,0.01806646423007325,307066.5
rank_assignments_range,50,25,100,23.058961549187117,0.9223584619674847,0.018447169239349692,350.5
cbba_task_allocation,50,25,,23.058961549187117,0.9223584619674847,0.018447169239349692,838.0
ssia_task_allocation,50,25,,23.058961549187117,0.9223584619674847,0.018447169239349692,112.6
ilp_task_allocation,50,25,,23.05896154918712,0.9223584619674848,0.018447169239349696,45828.8
jv_task_allocation,50,25,,23.058961549187117,0.9223584619674847,0.018447169239349692,67.9
rank_assignments_borda,50,25,100,23.133993284369225,0.925359731374769,0.01850719462749538,3873.0
rank_assignments_approval,50,25,100,22.61327590650899,0.9045310362603596,0.01809062072520719,3097.8
rank_assignments_majority_judgment,50,25,100,22.80777188671926,0.9123108754687703,0.01824621750937541,985.5
rank_assignments_cumulative_voting,50,25,100,22.99422828746137,0.9197691314984549,0.018395382629969096,4401.6
rank_assignments_condorcet_method,50,25,100,23.021439171815114,0.9208575668726046,0.01841715133745209,302456.3
rank_assignments_range,50,25,100,23.188105838481782,0.9275242335392713,0.018550484670785426,350.1
cbba_task_allocation,50,25,,23.188105838481782,0.9275242335392713,0.018550484670785426,817.2
ssia_task_allocation,50,25,,23.18810583848178,0.9275242335392712,0.018550484670785423,111.9
ilp_task_allocation,50,25,,23.18810583848178,0.9275242335392712,0.018550484670785423,64750.9
jv_task_allocation,50,25,,23.18810583848178,0.9275242335392712,0.018550484670785423,135.0
rank_assignments_borda,50,25,100,22.57695783861197,0.9030783135444789,0.018061566270889576,3798.9
rank_assignments_approval,50,25,100,22.18301844467258,0.8873207377869032,0.017746414755738064,3046.4
rank_assignments_majority_judgment,50,25,100,21.883389502186496,0.8753355800874598,0.017506711601749197,1066.1
rank_assignments_cumulative_voting,50,25,100,22.1146820191933,0.884587280767732,0.01769174561535464,4488.1
rank_assignments_condorcet_method,50,25,100,22.4272979746664,0.897091918986656,0.017941838379733118,303577.2
rank_assignments_range,50,25,100,22.848757467554464,0.9139502987021786,0.018279005974043572,358.0
cbba_task_allocation,50,25,,22.848757467554464,0.9139502987021786,0.018279005974043572,1709.0
ssia_task_allocation,50,25,,22.468423515791937,0.8987369406316774,0.017974738812633548,116.6
ilp_task_allocation,50,25,,22.84875746755446,0.9139502987021784,0.01827900597404357,42749.3
jv_task_allocation,50,25,,22.84875746755446,0.9139502987021784,0.01827900597404357,71.5
rank_assignments_borda,50,25,100,22.341521846033128,0.8936608738413251,0.017873217476826502,4328.7
rank_assignments_approval,50,25,100,22.351725927665782,0.8940690371066313,0.017881380742132625,2993.7
rank_assignments_majority_judgment,50,25,100,22.215671505897078,0.8886268602358831,0.01777253720471766,1046.2
rank_assignments_cumulative_voting,50,25,100,22.18165790045489,0.8872663160181956,0.01774532632036391,4638.1
rank_assignments_condorcet_method,50,25,100,22.72896773347901,0.9091587093391604,0.018183174186783207,304862.7
rank_assignments_range,50,25,100,22.97726705320691,0.9190906821282764,0.018381813642565525,351.5
cbba_task_allocation,50,25,,22.977267053206912,0.9190906821282765,0.01838181364256553,1239.5
ssia_task_allocation,50,25,,22.97726705320691,0.9190906821282764,0.018381813642565525,152.6
ilp_task_allocation,50,25,,22.977267053206905,0.9190906821282762,0.018381813642565525,43904.5
jv_task_allocation,50,25,,22.97726705320691,0.9190906821282764,0.018381813642565525,68.5
rank_assignments_borda,50,25,100,22.90889482393242,0.9163557929572969,0.018327115859145936,3784.8
rank_assignments_approval,50,25,100,22.694918324241637,0.9077967329696655,0.01815593465939331,3077.6
rank_assignments_majority_judgment,50,25,100,22.810255368150102,0.912410214726004,0.018248204294520082,1071.6
rank_assignments_cumulative_voting,50,25,100,22.725221354544665,0.9090088541817866,0.018180177083635733,4629.7
rank_assignments_condorcet_method,50,25,100,23.003823704575584,0.9201529481830234,0.018403058963660467,296377.6
rank_assignments_range,50,25,100,23.18069445287491,0.9272277781149963,0.01854455556229993,339.6
cbba_task_allocation,50,25,,23.18069445287491,0.9272277781149963,0.01854455556229993,908.3
ssia_task_allocation,50,25,,23.18069445287491,0.9272277781149963,0.01854455556229993,107.9
